id,nome,nome_ptbr,tipo,cr,origem_sugerida,andar_sugerido,arquetipo_sugerido,perigo_sugerido,tratamento_sugerido,humanoid_npc_sugerido,morale_immune_sugerido,confianca,motivo
581,War Priest,Sacerdote de Guerra,humanoide,9,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
582,Warlock of the Archfey,Bruxo do Arquifada,humanoide,4,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
583,Warlock of the Fiend,Bruxo do Demônio,humanoide,7,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
584,Warlock of the Great Old One,Bruxo do Grande Ancião,humanoide,6,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
585,Warlord,Senhor da Guerra,humanoide,12,,,Boss,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
587,Wood Woad,Wood Woad,planta,5,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,media,planta magic/awakened → Ressonante
588,Xvart,Xvart,humanoide,0.125,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
589,Xvart Speaker,Porta-voz Xvart,humanoide,0.125,,,Leader,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
590,Xvart Warlock of Raxivort,Bruxo Xvart de Raxivort,humanoide,1,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
591,Yeth Hound,Sabueso Yeth,fada,4,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,baixa,fada (default) → Natural
592,Yuan-ti Anathema,Anátema Yuan-ti,monstruosidade,12,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,false,baixa,monstruosidade magic → Ressonante
593,Yuan-ti Broodguard,Guarda-ninhada Yuan-ti,humanoide,2,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
594,Yuan-ti Malison (Type 4),Malisão Yuan-ti (Tipo 4),monstruosidade,3,Ressonante,Superfície,Tactical,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade magic → Ressonante
595,Yuan-ti Malison (Type 5),Malisão Yuan-ti (Tipo 5),monstruosidade,3,Ressonante,Superfície,Tactical,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade magic → Ressonante
596,Yuan-ti Mind Whisperer,Sussurrador Mental Yuan-ti,monstruosidade,4,Ressonante,Superfície,Leader,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade magic → Ressonante
597,Yuan-ti Nightmare Speaker,Orador dos Pesadelos Yuan-ti,monstruosidade,4,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade magic → Ressonante
598,Yuan-ti Pit Master,Mestre do Poço Yuan-ti,monstruosidade,5,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade magic → Ressonante
599,Abyssal Wretch,Miserável Abissal,demônio,0.25,Corrompida,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
600,Adult Kruthik,Kruthik Adulto,monstruosidade,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
601,Adult Oblex,Oblex Adulto,gosma,5,Natural,Superfície,Leader,Ameaça,renomeacao_profunda,false,false,media,gosma (default) → Natural
602,Air Elemental Myrmidon,Mirmidão Elemental do Ar,elemental,7,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
603,Alkilith,Alkilith,demônio,11,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
604,Allip,Allip,morto-vivo,5,Cicatricial,Eco,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
605,Amnizu,Amnizu,demônio,18,Marginal,Margem,Brute,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
606,Armanite,Armanita,demônio,7,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
607,Astral Dreadnought,Couraçado Astral,monstruosidade,21,Ressonante,Superfície,Boss,Letal,renomeacao_profunda,false,false,baixa,monstruosidade magic → Ressonante
608,Autumn Eladrin,Eladrin do Outono,fada,10,Natural,Superfície,Leader,Letal,renomeacao_profunda,false,false,baixa,fada (default) → Natural
609,Bael,Bael,demônio,19,Marginal,Margem,Boss,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
610,Balhannoth,Balhannoth,aberração,11,Marginal,Margem,Boss,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
611,Baphomet,Baphomet,demônio,23,Corrompida,Superfície,Boss,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
612,Berbalang,Berbalang,aberração,2,Marginal,Margem,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
613,Black Abishai,Abishai Negro,demônio,7,Marginal,Margem,Tactical,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
614,Blue Abishai,Abishai Azul,demônio,17,Marginal,Margem,Brute,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
615,Boneclaw,Garra Óssea,morto-vivo,12,Cicatricial,Eco,Leader,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
617,Bulezau,Bulezau,demônio,3,Corrompida,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
618,Cadaver Collector,Coletor de Cadáveres,constructo,14,Cicatricial,Eco,Brute,Letal,renomeacao_profunda,false,true,media,constructo necromancy/undead → Cicatricial
619,Canoloth,Canoloth,demônio,8,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
621,Corpse Flower,Flor Cadavérica,planta,8,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,planta (default) → Natural
622,Deathlock,Deathlock,morto-vivo,4,Cicatricial,Eco,Brute,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
623,Deathlock Mastermind,Deathlock Mentor,morto-vivo,8,Cicatricial,Eco,Tactical,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
624,Deathlock Wight,Wight Deathlock,morto-vivo,3,Cicatricial,Eco,Tactical,Ameaça,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
625,Demogorgon,Demogorgon,demônio,26,Corrompida,Superfície,Boss,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
626,Derro,Derro,humanoide,0.25,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
627,Derro Savant,Sábio Derro,humanoide,3,,,Brute,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
628,Dhergoloth,Dhergoloth,demônio,7,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
629,Dire Troll,Troll Terrível,gigante,13,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,alta,tipo gigante → Natural
630,Drow Arachnomancer,Drow Aracomante,humanoide,13,,,Leader,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
631,Drow Favored Consort,Consorte Favorita Drow,humanoide,18,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
632,Drow House Captain,Capitão de Casa Drow,humanoide,9,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
633,Drow Inquisitor,Inquisidor Drow,humanoide,14,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
634,Drow Matron Mother,Matriarca Drow,humanoide,20,,,Boss,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
635,Drow Shadowblade,Lâmina das Sombras Drow,humanoide,11,,,Tactical,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
636,Duergar Despot,Déspota Duergar,humanoide,12,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
637,Duergar Hammerer,Martelador Duergar,constructo,2,Ressonante,Superfície,Brute,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
638,Duergar Kavalrachni,Kavalrachni Duergar,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
639,Duergar Mind Master,Mestre Mental Duergar,humanoide,2,,,Leader,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
640,Duergar Screamer,Berrante Duergar,constructo,3,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
641,Duergar Soulblade,Lâmina da Alma Duergar,humanoide,1,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
642,Duergar Stone Guard,Guarda de Pedra Duergar,humanoide,2,,,Tactical,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
643,Duergar Warlord,Senhor da Guerra Duergar,humanoide,6,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
644,Duergar Xarrorn,Xarrorn Duergar,humanoide,2,,,Brute,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
645,Dybbuk,Dybbuk,demônio,4,Corrompida,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
646,Earth Elemental Myrmidon,Mirmidão Elemental da Terra,elemental,7,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
647,Eidolon,Eidolon,morto-vivo,12,Cicatricial,Eco,Brute,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
648,Elder Oblex,Oblex Ancião,gosma,10,Natural,Superfície,Leader,Letal,renomeacao_profunda,false,false,media,gosma (default) → Natural
649,Elder Tempest,Tempestade Anciã,elemental,23,Ressonante,Superfície,Boss,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
650,Female Steeder,Steeder Fêmea,monstruosidade,1,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
651,Fire Elemental Myrmidon,Mirmidão Elemental do Fogo,elemental,7,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
652,Fraz-Urb'luu,Fraz-Urb'luu,demônio,23,Corrompida,Superfície,Boss,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
653,Frost Salamander,Salamandra de Gelo,elemental,9,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
654,Geryon,Geryon,demônio,22,Marginal,Margem,Boss,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
655,Giff,Giff,humanoide,3,,,Tactical,Ameaça,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
656,Githyanki Gish,Gish Githyanki,humanoide,10,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
657,Githyanki Kith'rak,Kith'rak Githyanki,humanoide,12,,,Leader,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
658,Githyanki Supreme Commander,Comandante Supremo Githyanki,humanoide,14,,,Boss,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
659,Githzerai Anarch,Anarco Githzerai,humanoide,16,,,Boss,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
660,Githzerai Enlightened,Iluminado Githzerai,humanoide,10,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
661,Gloom Weaver,Tecelão das Trevas,humanoide,9,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
662,Gray Render,Destruidor Cinzento,monstruosidade,12,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
663,Graz'zt,Graz'zt,demônio,24,Corrompida,Superfície,Boss,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
664,Green Abishai,Abishai Verde,demônio,15,Marginal,Margem,Tactical,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
665,Hellfire Engine,Máquina do Fogo Infernal,constructo,16,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
666,Howler,Uivador,demônio,8,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
667,Hutijin,Hutijin,demônio,21,Marginal,Margem,Boss,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
668,Hydroloth,Hydroloth,demônio,9,Corrompida,Superfície,Leader,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
669,Iron Cobra,Cobra de Ferro,constructo,4,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
670,Juiblex,Juiblex,demônio,23,Corrompida,Superfície,Boss,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
671,Kruthik Hive Lord,Senhor da Colmeia Kruthik,monstruosidade,5,Natural,Superfície,Tactical,Ameaça,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
672,Leviathan,Leviatã,elemental,20,Ressonante,Superfície,Boss,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
673,Male Steeder,Steeder Macho,monstruosidade,0.25,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,baixa,monstruosidade (default) → Natural
674,Marut,Marut,constructo,25,Ressonante,Superfície,Leader,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
675,Maurezhi,Maurezhi,demônio,7,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
676,Meazel,Meazel,humanoide,1,,,Predator,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
677,Merregon,Merregon,demônio,4,Marginal,Margem,Brute,Ameaça,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
678,Merrenoloth,Merrenoloth,demônio,3,Corrompida,Superfície,Leader,Ameaça,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
679,Moloch,Moloch,demônio,21,Corrompida,Superfície,Boss,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
680,Molydeus,Molydeus,demônio,21,Corrompida,Superfície,Boss,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
681,Nabassu,Nabassu,demônio,15,Corrompida,Superfície,Brute,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
682,Nagpa,Nagpa,humanoide,17,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
683,Narzugon,Narzugon,demônio,13,Marginal,Margem,Leader,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
684,Nightwalker,Caminhante Noturno,morto-vivo,20,Cicatricial,Eco,Brute,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
685,Nupperibo,Nupperibo,demônio,0.5,Marginal,Margem,Brute,Ambiente,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
686,Oaken Bolter,Balesteiro de Carvalho,constructo,5,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
687,Oblex Spawn,Cria Oblex,gosma,0.25,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,gosma (default) → Natural
688,Ogre Battering Ram,Ogro Aríete,gigante,4,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo gigante → Natural
689,Ogre Bolt Launcher,Ogro Lança-Flechas,gigante,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo gigante → Natural
690,Ogre Chain Brute,Ogro Brutamontes com Correntes,gigante,3,Natural,Superfície,Brute,Ameaça,renomeacao_profunda,false,false,alta,tipo gigante → Natural
691,Ogre Howdah,Ogro Howdah,gigante,2,Natural,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo gigante → Natural
692,Oinoloth,Oinoloth,demônio,12,Corrompida,Superfície,Leader,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
693,Orcus,Orcus,demônio,26,Corrompida,Superfície,Boss,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
694,Orthon,Orthon,demônio,10,Marginal,Margem,Tactical,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
695,Phoenix,Fênix,elemental,16,Ressonante,Superfície,Boss,Letal,renomeacao_profunda,false,true,alta,tipo elemental → Ressonante
696,Red Abishai,Abishai Vermelho,demônio,19,Marginal,Margem,Leader,Letal,renomeacao_profunda,false,false,media,demônio devil/diabo → Marginal
697,Retriever,Retriever,constructo,14,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
698,Rot Troll,Troll Podre,gigante,9,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,alta,tipo gigante → Natural
699,Rutterkin,Rutterkin,demônio,2,Corrompida,Superfície,Brute,Ambiente,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
700,Sacred Statue,Estátua Sagrada,constructo,0,Ressonante,Superfície,Tactical,Ambiente,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
701,Shadow Dancer,Dançarino das Sombras,humanoide,7,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
702,Sibriex,Sibriex,demônio,18,Corrompida,Superfície,Boss,Letal,renomeacao_profunda,false,false,media,demônio (sem devil) → Corrompida
703,Skulk,Esgueirador,humanoide,0.5,,,Predator,Ambiente,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
704,Skull Lord,Senhor Crânio,morto-vivo,15,Cicatricial,Eco,Boss,Letal,renomeacao_profunda,false,true,alta,tipo morto-vivo → Cicatricial
705,Soul Monger,Mercador de Almas,humanoide,11,,,Brute,Letal,reclassificacao_npc,true,false,alta,humanoide → NPC (sem origem)
706,Spirit Troll,Troll Espiritual,gigante,11,Natural,Superfície,Brute,Letal,renomeacao_profunda,false,false,alta,tipo gigante → Natural
707,Spring Eladrin,Eladrin da Primavera,fada,10,Natural,Superfície,Tactical,Letal,renomeacao_profunda,false,false,baixa,fada (default) → Natural
708,Star Spawn Grue,Grue Engendro Estelar,aberração,0.25,Marginal,Margem,Brute,Ambiente,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
709,Star Spawn Hulk,Colosso Engendro Estelar,aberração,10,Marginal,Margem,Brute,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
710,Star Spawn Larva Mage,Mago-Larva Engendro Estelar,aberração,16,Marginal,Margem,Boss,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
711,Star Spawn Mangler,Mutilador Engendro Estelar,aberração,5,Marginal,Margem,Predator,Ameaça,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
712,Star Spawn Seer,Vidente Engendro Estelar,aberração,13,Marginal,Margem,Leader,Letal,renomeacao_profunda,false,false,alta,tipo aberração → Marginal
713,Steel Predator,Predador de Aço,constructo,16,Ressonante,Superfície,Brute,Letal,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
715,Stone Defender,Defensor de Pedra,constructo,4,Ressonante,Superfície,Brute,Ameaça,renomeacao_profunda,false,true,media,constructo (default) → Ressonante
